id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
1412,VinFast,VF3,VF3 Plus 2025,2025.0,Used,60000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Thăng Long Car,2026-06-21,bonbanh.com,640000000.0
1413,VinFast,VF5,VF5 Plus 2025,2025.0,Used,20000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Thăng Long Car,2026-06-21,bonbanh.com,240000000.0
1414,VinFast,Limo Green,Limo Green AT 2025,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Ocean Park,2026-06-21,bonbanh.com,454000000.0
1415,VinFast,VF8,VF8 Eco AWD 2023,2023.0,New,38165.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Nnguyễn Thị Thu Hà,2026-06-21,bonbanh.com,689000000.0
1416,VinFast,VF8,VF8 Plus AWD 2023,2023.0,New,28124.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-21,bonbanh.com,460000000.0
1417,BYD,Seal,Seal Performance 2024,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Văn Phú,2026-06-21,bonbanh.com,434000000.0
1418,VinFast,VF8,VF8 Plus AWD 2023,2023.0,New,48123.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,269000000.0
1419,VinFast,VF8,VF8 Plus AWD 2023,2023.0,Used,52031.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Quan Triều Thái Nguyên,Hồng Phương Auto,2026-06-21,bonbanh.com,655000000.0
1420,VinFast,VF8,VF8 S 2024,2024.0,New,56.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Tp.Thủ Đức TP HCM,Vinfast Đông Sài Gòn,2026-06-21,bonbanh.com,680000000.0
1421,VinFast,VF8,VF8 Eco sx 2023,2023.0,Used,41000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Trần Việt,2026-06-21,bonbanh.com,590000000.0
1422,VinFast,VF3,VF3 Plus 2024,2024.0,New,5800.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,435000000.0
1423,Mercedes-Benz,EQS,EQS 500 4Matic 2023,2023.0,Used,24000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,720000000.0
1424,VinFast,VF5,VF5 Plus 2024,2024.0,Used,270000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Ninh Bình,Showroom GF Ninh Bình,2026-06-21,bonbanh.com,966000000.0
1425,VinFast,VF6,VF6 Plus,2024.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-21,bonbanh.com,250000000.0
1426,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast An Khánh,2026-06-21,bonbanh.com,768000000.0
1427,VinFast,VF3,VF3 Plus,2024.0,Used,6700.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Thành Phố Thủ Đức TP HCM Xem gian hàng ⇨,Trần Đức Nam,2026-06-21,bonbanh.com,255000000.0
1428,VinFast,VF9,VF9 Plus 7S,2023.0,New,30000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-22,bonbanh.com,615000000.0
1429,BYD,Atto 3,Atto 3 Premium,2024.0,Used,66000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Salon ô tô Phú Quý,2026-06-21,bonbanh.com,699000000.0
1430,VinFast,VF e34,VF e34 AT,2022.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast An Khánh,2026-06-21,bonbanh.com,768000000.0
1431,VinFast,VF8,VF8 Plus AWD,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Tp.Thủ Đức TP HCM,Vinfast Đông Sài Gòn,2026-06-21,bonbanh.com,800000000.0
1432,VinFast,VF9,VF9 Plus 7S,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,435000000.0
1433,VinFast,VF6,VF6 Eco,2025.0,Used,32000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,660000000.0
1434,VinFast,VF3,VF3 Plus,2024.0,New,2400.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Ghi,Hà Nội,Vinfast Caron Sóc Sơn,2026-06-21,bonbanh.com,745000000.0
1435,VinFast,VF7,VF7 Plus AWD,2024.0,New,28000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,839000000.0
1436,VinFast,VF8,VF8 Eco AWD,2023.0,New,0.0,False,Hatchback,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Xanh,Hà Nội,Geely Phạm Văn Đồng,2026-06-22,bonbanh.com,459000000.0
1437,VinFast,VF6,VF6 Plus,2023.0,Used,30000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,GF Vinfast Smart City,2026-06-21,bonbanh.com,515000000.0
1438,VinFast,VF5,VF5 Plus,2024.0,New,138000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Salon Ô Tô Hoàng Lâm,2026-06-22,bonbanh.com,240000000.0
1439,VinFast,VF3,VF3 Plus,2025.0,New,7000.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-21,bonbanh.com,615000000.0
1440,VinFast,VF6,VF6 Plus,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-21,bonbanh.com,460000000.0
1441,VinFast,VF3,VF3 Plus,2025.0,New,0.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-22,bonbanh.com,250000000.0
1442,VinFast,VF e34,VF e34 AT,2022.0,New,25000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Ghi,Hà Nội,Vinfast Long Biên,2026-06-21,bonbanh.com,489000000.0
1443,VinFast,Herio Green,Herio Green AT,2025.0,Used,80000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Biển Đông Auto Hà Nội,2026-06-21,bonbanh.com,595000000.0
1444,VinFast,VF6,VF6 Eco,2025.0,Used,20000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,GF Thăng Long Car,2026-06-21,bonbanh.com,1160000000.0
1445,VinFast,VF8,VF8 Eco AWD,2023.0,New,37000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast An Khánh,2026-06-21,bonbanh.com,768000000.0
1446,VinFast,VF8,VF8 Eco AWD,2022.0,Used,70000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Auto 266,2026-06-21,bonbanh.com,415000000.0
1447,VinFast,VF5,VF5 Plus,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Văn Phú,2026-06-21,bonbanh.com,640000000.0
1448,VinFast,VF8,VF8 Plus AWD,2023.0,New,3094.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Tp.Thủ Đức TP HCM,Vinfast Đông Sài Gòn,2026-06-22,bonbanh.com,422000000.0
1449,VinFast,VF5,VF5 Plus,2025.0,New,31000.0,False,SUV,4.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đen,Hà Nội,Mr Mạnh,2026-06-21,bonbanh.com,7720000000.0
1450,VinFast,VF3,VF3 Plus,2025.0,New,7000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,435000000.0
1451,VinFast,VF6,VF6 Eco,2025.0,New,16000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,269000000.0
1452,VinFast,VF8,VF8 Lux Plus AWD,2024.0,Used,11600.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Nhập khẩu,Trắng,Cần Thơ,Mercedes-Benz Haxaco Cần Thơ - Used Car,2026-06-21,bonbanh.com,2240000000.0
1453,VinFast,VF6,VF6 Eco,2025.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Ninh Bình,Showroom GF Ninh Bình,2026-06-21,bonbanh.com,790000000.0
1454,VinFast,VF5,VF5 Plus,2024.0,New,45000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Chân cầu vượt Big C Vĩnh Yên Vĩnh Phúc,Salon Ô Tô Kiên Cường Vĩnh Phúc,2026-06-21,bonbanh.com,465000000.0
1455,VinFast,VF8,VF8 Eco AWD,2023.0,Used,47000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Mitsubishi Việt Hồng - Ucar,2026-06-21,bonbanh.com,898000000.0
1456,VinFast,VF8,VF8 Plus AWD,2023.0,Used,15500.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Trắng,P. Tân Thuận TP HCM,Volvo Car Saigon - Xe đã qua sử Dụng,2026-06-21,bonbanh.com,1549000000.0
1457,VinFast,VF8,VF8 Eco AWD,2023.0,New,52000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,P Trung Mỹ Tây TP HCM,Vinfast An Sương,2026-06-21,bonbanh.com,1400000000.0
1458,VinFast,VF5,VF5 Plus,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast An Khánh,2026-06-21,bonbanh.com,768000000.0
1459,VinFast,VF8,VF8 Plus AWD,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đen,Hà Nội,Mr Mạnh,2026-06-21,bonbanh.com,4699000000.0
1460,VinFast,VF8,VF8 Plus AWD,2023.0,New,50000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đen,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-21,bonbanh.com,270000000.0
1461,VinFast,VF7,VF7 Eco,2025.0,New,9000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,810000000.0
1462,VinFast,VF7,VF7 Eco,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-21,bonbanh.com,969000000.0
1463,VinFast,VF3,VF3 Plus,2025.0,Used,11000.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Nhập khẩu,Trắng,Bình Dương,Auto Phong Bổn,2026-06-21,bonbanh.com,2000000000.0
1464,VinFast,VF6,VF6 S,2024.0,Used,42000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,685000000.0
1465,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Ocean Park,2026-06-21,bonbanh.com,773000000.0
1466,VinFast,VF7,VF7 Plus AWD,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,275000000.0
1467,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast An Khánh,2026-06-22,bonbanh.com,768000000.0
1468,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Ô tô Mỹ Đình,2026-06-21,bonbanh.com,1255000000.0
1469,VinFast,VF7,VF7 Plus AWD,2025.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Quận 12 TP HCM,Vinfast Quận 12 Phan Trọng Tuệ,2026-06-21,bonbanh.com,1400000000.0
1470,VinFast,VF6,VF6 Eco,2025.0,Used,140000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Quận 12 TP HCM,Salon Ôtô Sài Gòn 68,2026-06-21,bonbanh.com,309000000.0
1471,VinFast,VF8,VF8 Plus AWD,2025.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Đại Việt Car,2026-06-21,bonbanh.com,655000000.0
1472,VinFast,VF5,VF5 Plus,2025.0,Used,40000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,HM Auto,2026-06-21,bonbanh.com,235000000.0
1473,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,Hatchback,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Trắng,Hạnh Thông TP HCM,Geely Gia Định,2026-06-21,bonbanh.com,499000000.0
1474,VinFast,EC Van,EC Van AT,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Phường Phổ Yên Thái Nguyên,Vinfast Vinamotor Phổ Yên,2026-06-21,bonbanh.com,1199000000.0
1475,VinFast,VF6,VF6 Plus,2025.0,New,0.0,False,Hatchback,5.0,5.0,FWD - Dẫn động cầu trước,Nhập khẩu,Trắng,Hà Nội,BYD Hoàn Kiếm,2026-06-21,bonbanh.com,496000000.0
1476,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Xã Triệu Phong Quảng Trị,Vinfast Quảng Trị,2026-06-21,bonbanh.com,315000000.0
1477,VinFast,VF7,VF7 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Xã Hiếu Giang Quảng Trị,Vinfast Vinamotor Cam Lộ,2026-06-21,bonbanh.com,999000000.0
1478,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,4.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đồng,Quận 7 TP HCM,Lê Ngọc Minh,2026-06-21,bonbanh.com,7990000000.0
1479,VinFast,VF6,VF6 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Nhập khẩu,Xám,Hà Nội,BYD Tây Hồ,2026-06-21,bonbanh.com,639000000.0
1480,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,50 Nguyễn Văn Tăng TP HCM,Showroom Vinfast Thủ Đức,2026-06-21,bonbanh.com,497000000.0
1481,VinFast,VF7,VF7 Eco,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Caron Sóc Sơn,2026-06-21,bonbanh.com,705000000.0
1482,VinFast,EC Van,EC Van AT,2025.0,Used,24000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,An Khánh TP HCM,Careo Auto,2026-06-21,bonbanh.com,418000000.0
1483,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Vinfast Long Biên,2026-06-21,bonbanh.com,273000000.0
1484,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Văn Phú,2026-06-21,bonbanh.com,434000000.0
1485,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Thủ Đức TP HCM,Vinfast D1 Đồng Văn Cống,2026-06-21,bonbanh.com,1699000000.0
1486,VinFast,VF7,VF7 Plus AWD,2025.0,Used,14000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Biển Đông Auto Hà Nội,2026-06-21,bonbanh.com,580000000.0
1487,VinFast,Limo Green,Limo Green AT,2025.0,New,0.0,False,Sedan,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Đỏ,TP.HCM TP HCM Xem gian hàng ⇨,Nguyễn Quang Trường,2026-06-21,bonbanh.com,1699000000.0
1488,VinFast,VF6,VF6 Plus,2024.0,Used,36000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Thăng Long Car,2026-06-21,bonbanh.com,625000000.0
1489,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Đà Nẵng,Vinfast Năng Lượng Xanh Đà Nẵng,2026-06-21,bonbanh.com,231000000.0
1490,VinFast,VF3,VF3 Plus,2025.0,Used,2000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Ninh Bình,Showroom GF Ninh Bình,2026-06-21,bonbanh.com,827000000.0
1491,VinFast,VF9,VF9 Plus 6S,2025.0,Used,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,650000000.0
1492,VinFast,Limo Green,Limo Green AT,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,270000000.0
1493,VinFast,VF3,VF3,2025.0,New,18.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-21,bonbanh.com,270000000.0
1494,VinFast,VF8,VF8 Eco,2023.0,New,25000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,263000000.0
1495,VinFast,Herio Green,Herio Green,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-21,bonbanh.com,780000000.0
1496,VinFast,Limo Green,Limo Green,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,807000000.0
1497,VinFast,VF8,VF8 Plus,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Caron Sóc Sơn,2026-06-21,bonbanh.com,469000000.0
1498,VinFast,VF3,VF3,2024.0,Used,35000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,434000000.0
1499,VinFast,VF3,VF3,2024.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Văn Phú,2026-06-21,bonbanh.com,275000000.0
1500,Vinfast,VF3,VF3,2024.0,New,6000.0,True,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Long Biên,2026-06-21,bonbanh.com,263000000.0
1501,Vinfast,VF3,VF3,2024.0,Used,19000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Trần Việt,2026-06-21,bonbanh.com,829000000.0
1502,Vinfast,VF3,VF3,2024.0,Used,9000.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Nghĩa Hưng Nam Định,Mr. Cường,2026-06-21,bonbanh.com,630000000.0
1503,Vinfast,VF3,VF3,2024.0,Used,1500.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Biển Đông Auto Hà Nội,2026-06-21,bonbanh.com,583000000.0
1504,Vinfast,VF3,VF3,2025.0,Used,6000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Nguyễn Đức Linh,2026-06-21,bonbanh.com,1030000000.0
1505,Vinfast,VF3,VF3,2025.0,Used,4800.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Ninh Bình,Showroom GF Ninh Bình,2026-06-21,bonbanh.com,669000000.0
1506,Vinfast,VF3,VF3,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,P Trung Mỹ Tây TP HCM,Vinfast An Sương,2026-06-22,bonbanh.com,620000000.0
1507,Vinfast,VF3,VF3,2024.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Tím,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,263000000.0
1508,Vinfast,VF5,VF5,2024.0,Used,29000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Auto 266,2026-06-21,bonbanh.com,768000000.0
1509,Vinfast,VF5,VF5 Plus,2023.0,Used,32000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,GF Thăng Long Car,2026-06-21,bonbanh.com,650000000.0
1510,Vinfast,VF5,VF5 Plus,2023.0,New,32000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,272000000.0
1511,Vinfast,VF5,VF5 Plus,2023.0,New,30000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-21,bonbanh.com,289000000.0
1512,Vinfast,VF5,VF5 Plus,2023.0,Used,30000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,314 Lũy Bán Bích Hòa Thạnh Tân Phú TP HCM Xem gian hàng ⇨,Nguyễn Minh Tân,2026-06-21,bonbanh.com,399000000.0
1513,Vinfast,VF5,VF5 Plus,2023.0,Used,30000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Ô Tô Thủ Đô,2026-06-21,bonbanh.com,688000000.0
1514,Vinfast,VF5,VF5 Plus,2023.0,New,70000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-21,bonbanh.com,638000000.0
1515,Vinfast,VF5,VF5 Plus,2024.0,Used,23000.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Nguyễn Văn Hoàng,2026-06-21,bonbanh.com,689000000.0
1516,Vinfast,VF5,VF5 Plus,2024.0,Used,4500.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Mr Đạt,2026-06-21,bonbanh.com,444000000.0
1517,Vinfast,VF5,VF5 Plus,2024.0,New,35000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Đại Việt,2026-06-21,bonbanh.com,269000000.0
1518,Vinfast,VF5,VF5 Plus,2024.0,New,0.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-21,bonbanh.com,263000000.0
1519,Vinfast,VF5,VF5 Plus,2025.0,New,4000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Văn Phú,2026-06-21,bonbanh.com,765000000.0
1520,Vinfast,VF5,VF5 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Ô tô Mỹ Đình,2026-06-21,bonbanh.com,280000000.0
1521,Vinfast,VF5,VF5 Plus,2025.0,Used,5000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Đại Việt Car,2026-06-21,bonbanh.com,1105000000.0
